dataset,domain,family,rate,mase_native,mase_phase_filled,mase_persistence,mase_seasonal_last,mase_seasonal_median,mase_equal_ensemble,mase_gate_rate,mase_gate_uncertainty,mase_gate_full,mase_source_best_fixed,mase_oracle_pair,mase_replay_clean,mase_replay_matched,coverage80,width80_scaled,quantile_crossing
ETTh2,transformer,clean,0.0,0.9044038744626306,0.9044038744626306,1.3299356327813516,1.1559603710128197,1.3162117028365325,1.0683724518400883,0.9044038744626306,0.9044038744626306,0.9546493062564737,0.9044038744626306,0.8530117623606256,0.9044038744626306,0.9044038744626306,0.732390873015873,2.5405595600214124,0.0
ETTh2,transformer,middle,0.125,0.8834635578371477,0.8751153512376781,1.3299356327813516,1.1559603710128197,1.3083045283132586,1.0541855910813875,0.8834635578371477,0.8834635578371477,0.9266469053187238,0.8834635578371477,0.8321435553910084,0.8834635578371477,0.8834635578371477,0.7482638888888888,2.5499643308704005,0.0
ETTh2,transformer,middle,0.25,0.8858620788767085,0.871300886640893,1.3299356327813516,1.1559603710128197,1.3182487499806408,1.0512677009362836,0.8858620788767085,0.8858620788767085,0.9374942287289555,0.8858620788767085,0.8385765352703306,0.8858620788767085,0.8858620788767085,0.744295634920635,2.5250926169017727,0.0
ETTh2,transformer,middle,0.5,0.9008452157056817,0.9063167877631875,1.3299356327813516,1.1559603710128197,1.2986007019106893,1.0427520462580193,0.9008452157056817,0.9008452157056817,0.9486277808713172,0.9008452157056817,0.8472250755437527,0.9008452157056817,0.9008452157056817,0.7388392857142857,2.5988126262882822,0.005952380952380952
ETTh2,transformer,random,0.125,0.9280233588568182,0.9629167118159617,1.3391804838598964,1.2075303219934916,1.3250484435367693,1.083085627704058,0.9280233588568182,0.9280233588568182,0.9782060576057572,0.9280233588568182,0.8760763083019528,0.9280233588568182,0.9280233588568182,0.7521494708994708,2.6599151606111966,0.0
ETTh2,transformer,random,0.25,0.9368122543582377,1.027489323471611,1.341029901293221,1.243149924091227,1.3242766502464571,1.0811593842816525,0.9368122543582377,0.9368122543582377,0.9818079162805348,0.9368122543582377,0.8805166011281552,0.9368122543582377,0.9368122543582377,0.7578538359788359,2.7210548661503826,0.0
ETTh2,transformer,random,0.5,0.9977379744331117,1.197201831552951,1.31972710114077,1.339542859306151,1.357607561239552,1.1189080201963293,0.9977379744331117,0.9977379744331117,1.0333088832288857,0.9977379744331117,0.933557792603633,0.9977379744331117,0.9977379744331117,0.750082671957672,2.8227341601566347,0.0
ETTh2,transformer,tail,0.125,1.3840597771855556,1.4151837324196044,1.8300441936622016,1.5658324505607542,1.3967493037848677,1.3588949341711447,1.3840597771855556,1.3840597771855556,1.3809621792012299,1.3840597771855556,1.2064639770703516,1.5014305420256662,1.4603128241984007,0.6631944444444444,3.1123620280271806,0.0
ETTh2,transformer,tail,0.25,1.4562820530497238,1.4319769869638523,1.8768003569015663,1.6047112346961585,1.4261097569308991,1.407090440433449,1.4562820530497238,1.4562820530497238,1.4435043392032454,1.4562820530497238,1.23654512345701,1.4348257132498223,1.4689179087664463,0.6572420634920635,3.3200134846304494,0.005952380952380952
ETTh2,transformer,tail,0.5,1.570527227795487,1.483891261231479,1.7812105518043562,1.6142425309488846,1.4850843691380553,1.4813061529074534,1.570527227795487,1.570527227795487,1.5703176122663371,1.570527227795487,1.3573964763216613,1.525683095421191,1.5451607279939343,0.6899801587301587,3.9224453762567477,0.005952380952380952
electricity,electricity,clean,0.0,1.0078985061003258,1.0078985061003258,5.869465392772437,1.100852109984751,1.281150113478495,1.0680029214357918,1.0078985061003258,1.0078985061003258,1.0089224037365712,1.0078985061003258,0.9128110915481074,1.0078985061003258,1.0078985061003258,0.7202690972222222,2.5648604131233523,0.0
electricity,electricity,middle,0.125,1.038460654364551,1.0337868385463833,5.869465392772437,1.100852109984751,1.2807947505847959,1.0790091320521942,1.038460654364551,1.038460654364551,1.039244562664177,1.038460654364551,0.9275670813040944,1.038460654364551,1.038460654364551,0.7426215277777778,2.806525336765531,0.0
electricity,electricity,middle,0.25,1.0507230343179756,1.0365771672767703,5.869465392772437,1.100852109984751,1.2795305315656378,1.0824703848976602,1.0507230343179756,1.0507230343179756,1.0540492098025438,1.0507230343179756,0.9366019350767562,1.0507230343179756,1.0507230343179756,0.7502170138888888,2.7988919631913274,0.0
electricity,electricity,middle,0.5,1.0645743688338964,1.0488734582601758,5.869465392772437,1.100852109984751,1.2294166647093556,1.0647975529133105,1.0645743688338964,1.0645743688338964,1.0647484178694924,1.0645743688338964,0.940714266406563,1.0645743688338964,1.0645743688338964,0.7578125,2.9180040320179867,0.0
electricity,electricity,random,0.125,1.0676871653671671,1.0505502142097694,5.861541403211006,1.1332594451422182,1.2918598694195647,1.1062060626682668,1.0676871653671671,1.0676871653671671,1.0680333221834823,1.0676871653671671,0.9635968973822907,1.0676871653671671,1.0676871653671671,0.7921006944444444,3.214878409306461,0.0
electricity,electricity,random,0.25,1.115750448568436,1.0753690624976326,5.869092728121453,1.1795173510860713,1.3020139322514774,1.1250205562426099,1.115750448568436,1.115750448568436,1.1159179318932388,1.115750448568436,0.9913754467315888,1.115750448568436,1.115750448568436,0.8053385416666666,3.5962047357047546,0.0
electricity,electricity,random,0.5,1.2308820837790362,1.190401153339308,5.854384159147212,1.2463558061459916,1.3360854705865122,1.1766665183992802,1.2308820837790362,1.2308820837790362,1.232370276764797,1.2308820837790362,1.0670835418280993,1.2308820837790362,1.2308820837790362,0.8381076388888888,4.497604021151272,0.0
electricity,electricity,tail,0.125,1.2360032471903022,1.3569007514227984,5.552793854336007,1.437096671954306,1.3707376089942622,1.2535511787122142,1.2360032471903022,1.2360032471903022,1.2360032471903022,1.2360032471903022,1.1312631017970334,1.2382365894221672,1.2923451037163614,0.7113715277777778,3.2936346141985697,0.0
electricity,electricity,tail,0.25,1.384011318923938,1.4160459190059118,6.140330041920616,1.5747173342703686,1.4520545743800668,1.3475399131171715,1.384011318923938,1.384011318923938,1.3853813177996577,1.384011318923938,1.2475154984112444,1.3971616372817721,1.4957750532037064,0.6864149305555555,3.292129126333671,0.0
